rowID	rowName	year	month	day	TITLE	DATE	SOURCE
732	inputFiles/WOSCorpus(732)	2013	6	22	Morphological, ecological and genetic aspects associated with endemism in the Fly Orchid group	June 22, 2013	MOLECULAR ECOLOGY
733	inputFiles/WOSCorpus(733)	2013	6	22	Chasing the urmetazoon: Striking a blow for quality data?	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
734	inputFiles/WOSCorpus(734)	2013	6	22	Evidence for adaptive phenotypic differentiation in Baltic Sea sticklebacks	June 22, 2013	JOURNAL OF EVOLUTIONARY BIOLOGY
735	inputFiles/WOSCorpus(735)	2013	6	22	Biased sex-ratio and sex-biased heterozygote disadvantage affect the maintenance of a genetic polymorphism and the properties of hybrid zones	June 22, 2013	JOURNAL OF EVOLUTIONARY BIOLOGY
736	inputFiles/WOSCorpus(736)	2013	6	22	On the threshold of dispersal: hitchhiking on a giant fly favours exaggerated male traits in a male-dimorphic pseudoscorpion	June 22, 2013	BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY
737	inputFiles/WOSCorpus(737)	2013	6	22	Fear, food and sexual ornamentation: plasticity of colour development in Trinidadian guppies	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
738	inputFiles/WOSCorpus(738)	2013	6	22	Mapping phenotypic, expression and transmission ratio distortion QTL using RAD Marchkers in the Lake Whitefish (Coregonus clupeaformis)	June 22, 2013	MOLECULAR ECOLOGY
739	inputFiles/WOSCorpus(739)	2013	6	22	Evolution of the temporal persistence of immune protection	June 22, 2013	BIOLOGY LETTERS
740	inputFiles/WOSCorpus(740)	2013	6	22	Heterogeneity of selection and the evolution of resistance	June 22, 2013	TRENDS IN ECOLOGY & EVOLUTION
741	inputFiles/WOSCorpus(741)	2013	6	22	Evolution of social behavior in finite populations: A payoff transformation in general n-player games and its implications	June 22, 2013	THEORETICAL POPULATION BIOLOGY
742	inputFiles/WOSCorpus(742)	2013	6	22	The adaptive invasion of epialleles in a heterogeneous environment	June 22, 2013	THEORETICAL POPULATION BIOLOGY
743	inputFiles/WOSCorpus(743)	2013	6	22	EVOLUTION OF VIVIPARITY: A PHYLOGENETIC TEST OF THE COLD-CLIMATE HYPOTHESIS IN PHRYNOSOMATID LIZARDS	June 22, 2013	EVOLUTION
744	inputFiles/WOSCorpus(744)	2013	6	22	Molecular phylogeny and historical biogeography of West Indian boid snakes (Chilabothrus)	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
745	inputFiles/WOSCorpus(745)	2013	6	22	Population expansion, isolation and selection: Novemberel insights on the evolution of color diversity in the strawberry poison frog	June 22, 2013	EVOLUTIONARY ECOLOGY
746	inputFiles/WOSCorpus(746)	2013	6	22	Diversification rates have Decemberlined in the Malagasy herpetofauna	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
747	inputFiles/WOSCorpus(747)	2013	6	22	Facultative use of thelytokous parthenogenesis for queen production in the polyandrous ant Cataglyphis cursor	June 22, 2013	JOURNAL OF EVOLUTIONARY BIOLOGY
748	inputFiles/WOSCorpus(748)	2013	6	22	An Experimentally Tested Scenario for the Structural Evolution of Eukaryotic Cys(2)His(2) Zinc Fingers from Eubacterial Ros Homologs	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
749	inputFiles/WOSCorpus(749)	2013	6	22	The evolution of cooperation by social exclusion	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
750	inputFiles/WOSCorpus(750)	2013	6	22	A journey into the wild of the cnidarian model system Aiptasia and its symbionts	June 22, 2013	MOLECULAR ECOLOGY
751	inputFiles/WOSCorpus(751)	2013	6	22	Female Mate Fidelity in a Lek Mating System and Its Implications for the Evolution of Cooperative Lekking Behavior	June 22, 2013	AMERICAN NATURALIST
752	inputFiles/WOSCorpus(752)	2013	6	22	Diversification of the Duplicated F3h Genes in Triticeae	June 22, 2013	JOURNAL OF MOLECULAR EVOLUTION
753	inputFiles/WOSCorpus(753)	2013	6	22	Microanatomy of the amniote femur and inference of lifestyle in limbed vertebrates	June 22, 2013	BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY
754	inputFiles/WOSCorpus(754)	2013	6	22	What is a genome?	June 22, 2013	MOLECULAR ECOLOGY
755	inputFiles/WOSCorpus(755)	2013	6	22	Evolution of pleiotropic costs in experimental populations	June 22, 2013	JOURNAL OF EVOLUTIONARY BIOLOGY
756	inputFiles/WOSCorpus(756)	2013	6	22	The taxonomic value of floral characters in Rapateaceae (Poales-Monocotyledons)	June 22, 2013	PLANT SYSTEMATICS AND EVOLUTION
757	inputFiles/WOSCorpus(757)	2013	6	22	The forensic analysis of foodborne bacterial pathogens in the age of whole-genome sequencing	June 22, 2013	CLADISTICS
758	inputFiles/WOSCorpus(758)	2013	6	22	Tracing the evolution of the holothurian body plan through stem-group fossils	June 22, 2013	BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY
759	inputFiles/WOSCorpus(759)	2013	6	22	The discovery of Foxl2 paralogs in chondrichthyan, coelacanth and tetrapod genomes reveals an ancient duplication in vertebrates	June 22, 2013	HEREDITY
760	inputFiles/WOSCorpus(760)	2013	6	22	OXIDATIVE STRESS AND THE EVOLUTION OF SEX DIFFERENCES IN LIFE SPAN AND AGEING IN THE DecemberORATED CRICKET, GRYLLODES SIGILLATUS	June 22, 2013	EVOLUTION
761	inputFiles/WOSCorpus(761)	2013	6	22	Injury-induced asymmetric cell death as a driving force for head regeneration in Hydra	June 22, 2013	DEVELOPMENT GENES AND EVOLUTION
762	inputFiles/WOSCorpus(762)	2013	6	22	Is the juvenal plumage of altricial songbirds an honest signal of age? Evidence from a comparative study of thrushes (Passeriformes: Turdidae)	June 22, 2013	JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH
763	inputFiles/WOSCorpus(763)	2013	6	22	Gene duplication, genome duplication, and the functional diversification of vertebrate globins	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
764	inputFiles/WOSCorpus(764)	2013	6	22	A resurrection study reveals rapid adaptive evolution within populations of an invasive plant	June 22, 2013	EVOLUTIONARY APPLICATIONS
765	inputFiles/WOSCorpus(765)	2013	6	22	Detecting Sequence Homology at the Gene Cluster Level with MultiGeneBlast	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
766	inputFiles/WOSCorpus(766)	2013	6	22	The expression pattern of the genes engrailed, pax6, otd and six3 with special respect to head and eye development in Euperipatoides kanangrensis Reid 1996 (Onychophora: Peripatopsidae)	June 22, 2013	DEVELOPMENT GENES AND EVOLUTION
767	inputFiles/WOSCorpus(767)	2013	6	22	Multivariate heredity of melanin-based coloration, body mass and immunity	June 22, 2013	HEREDITY
768	inputFiles/WOSCorpus(768)	2013	6	22	EVIDENCE FOR REPEATED LOSS OF SELECTIVE CONSTRAINT IN RHODOPSIN OF AMBLYOPSID CAVEFISHES (TELEOSTEI: AMBLYOPSIDAE)	June 22, 2013	EVOLUTION
769	inputFiles/WOSCorpus(769)	2013	6	22	Accelerated Evolution of Innate Immunity Proteins in Social Insects: Adaptive Evolution or Relaxed Constraint?	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
770	inputFiles/WOSCorpus(770)	2013	6	22	Twisted Signatures of GC-Biased Gene Conversion Embedded in an Evolutionary Stable Karyotype	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
771	inputFiles/WOSCorpus(771)	2013	6	22	Reticulate evolution of the critical Mediterranean Gagea sect. Didymobulbos (Liliaceae) and its taxonomic implications	June 22, 2013	PLANT SYSTEMATICS AND EVOLUTION
772	inputFiles/WOSCorpus(772)	2013	6	22	Bayesian inference of phylogeny, morphology and range evolution reveals a complex evolutionary history in St. John's wort (Hypericum)	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
773	inputFiles/WOSCorpus(773)	2013	6	22	Phylogenetic relationships among genera of the Periclimenes complex (Crustacea: Decemberapoda: Pontoniinae) based on mitochondrial and nuclear DNA	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
774	inputFiles/WOSCorpus(774)	2013	6	22	Diversification and dispersal of the Hawaiian Drosophilidae: The evolution of Scaptomyza	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
775	inputFiles/WOSCorpus(775)	2013	6	22	Genetic diversity of the golden potato cyst nematode Globodera rostochiensis and determination of the origin of populations in Quebec, Canada	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
776	inputFiles/WOSCorpus(776)	2013	6	22	Convergent evolution of floral signals underlies the success of Neotropical orchids	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
777	inputFiles/WOSCorpus(777)	2013	6	22	Identifying Hidden Rate Changes in the Evolution of a Binary Morphological Character: The Evolution of Plant Habit in Campanulid Angiosperms	June 22, 2013	SYSTEMATIC BIOLOGY
778	inputFiles/WOSCorpus(778)	2013	6	22	Evolution of Manduca sexta hornworms and relatives: Biogeographical analysis reveals an ancestral diversification in Central America	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
779	inputFiles/WOSCorpus(779)	2013	6	22	Evolutionary events in Lilium (including Nomocharis, Liliaceae) are temporally correlated with orogenies of the Q-T plateau and the Hengduan Mountains	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
780	inputFiles/WOSCorpus(780)	2013	6	22	Testing the role of the Himalaya Mountains as a dispersal barrier in freshwater gastropods (Gyraulus spp.)	June 22, 2013	BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY
781	inputFiles/WOSCorpus(781)	2013	6	22	A comprehensive molecular phylogeny for the hornbills (Ayes: Bucerotidae)	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
782	inputFiles/WOSCorpus(782)	2013	6	22	Molecular evidence for a natural diploid hybrid between Miscanthus sinensis (Poaceae) and M. sacchariflorus	June 22, 2013	PLANT SYSTEMATICS AND EVOLUTION
783	inputFiles/WOSCorpus(783)	2013	6	22	Spots and stripes: ecology and colour pattern evolution in butterflyfishes	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
784	inputFiles/WOSCorpus(784)	2013	6	22	State-of the art methodologies dictate new standards for phylogenetic analysis	June 22, 2013	BMC EVOLUTIONARY BIOLOGY
785	inputFiles/WOSCorpus(785)	2013	6	22	Evolved polygenic herbicide resistance in Lolium rigidum by low-dose herbicide selection within standing genetic variation	June 22, 2013	EVOLUTIONARY APPLICATIONS
786	inputFiles/WOSCorpus(786)	2013	6	22	Non-concerted ITS evolution in fungi, as revealed from the important medicinal fungus Ophiocordyceps sinensis	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
787	inputFiles/WOSCorpus(787)	2013	6	22	Structural Characterization of the Internal Transcribed Spacer 2 (ITS2) of the Ribosomal DNA (rDNA) Cluster in Calyptratae (Diptera: Schizophora) and its Implications for Molecular Phylogenetic Analyses	June 22, 2013	JOURNAL OF MOLECULAR EVOLUTION
788	inputFiles/WOSCorpus(788)	2013	6	22	Stem cells and lineages of the intestine: a developmental and evolutionary perspective	June 22, 2013	DEVELOPMENT GENES AND EVOLUTION
789	inputFiles/WOSCorpus(789)	2013	6	22	Patterns and processes in complex landscapes: testing alternative biogeographical hypotheses through integrated analysis of phylogeography and community ecology in Hawai'i	June 22, 2013	MOLECULAR ECOLOGY
790	inputFiles/WOSCorpus(790)	2013	6	22	Unravelling the determinants of insular body size shifts	June 22, 2013	BIOLOGY LETTERS
791	inputFiles/WOSCorpus(791)	2013	6	22	Diverse chromosome complements in the functional gametes of interspecific hybrids of MT- and A-karyotype Lycoris spp.	June 22, 2013	PLANT SYSTEMATICS AND EVOLUTION
792	inputFiles/WOSCorpus(792)	2013	6	22	Reproductive and post-reproductive life history of wild-cAugustht Drosophila melanogaster under laboratory conditions	June 22, 2013	JOURNAL OF EVOLUTIONARY BIOLOGY
793	inputFiles/WOSCorpus(793)	2013	6	22	MUTATIONAL MELTDOWN IN SELFING ARABIDOPSIS LYRATA	June 22, 2013	EVOLUTION
794	inputFiles/WOSCorpus(794)	2013	6	22	Geometric variation of the frontal squama in the genus homo: Frontal bulging and the origin of modern human morphology	June 22, 2013	AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY
795	inputFiles/WOSCorpus(795)	2013	6	22	Phylogenetic position, origin and biogeography of Palearctic and Socotran blind-snakes (Serpentes: Typhlopidae)	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
796	inputFiles/WOSCorpus(796)	2013	6	22	Selection Is No More Efficient in Haploid than in Diploid Life Stages of an Angiosperm and a Moss	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
797	inputFiles/WOSCorpus(797)	2013	6	22	Maternal admixture and population structure in Mexican-Mestizos based on mtDNA haplogroups	June 22, 2013	AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY
798	inputFiles/WOSCorpus(798)	2013	6	22	Communal breeding promotes a matrilineal social system where husband and wife live apart	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
799	inputFiles/WOSCorpus(799)	2013	6	22	Phylogenetic prediction of the maximum per capita rate of population growth	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
800	inputFiles/WOSCorpus(800)	2013	6	22	Phylogenetic reconstruction of key traits in the evolution of ivies (Hedera L.)	June 22, 2013	PLANT SYSTEMATICS AND EVOLUTION
801	inputFiles/WOSCorpus(801)	2013	6	22	Albinism in phylogenetically and geographically distinct populations of Astyanax cavefish arises through the same loss-of-function Oca2 allele	June 22, 2013	HEREDITY
802	inputFiles/WOSCorpus(802)	2013	6	22	Genetic diversity, phylogeny and evolution of alkaloid sequestering in Cuban miniaturized frogs of the Eleutherodactylus limbatus group	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
803	inputFiles/WOSCorpus(803)	2013	6	22	A reconsideration of Sphaerodactylus dommeli Bohme, 1984 (Squamata: Gekkota: Sphaerodactylidae), a Miocene lizard in amber	June 22, 2013	JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH
804	inputFiles/WOSCorpus(804)	2013	6	22	The role of birds and insects in pollination shifts of Scrophularia (Scrophulariaceae)	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
805	inputFiles/WOSCorpus(805)	2013	6	22	The expression of limb gap genes in the mite Archegozetes longisetosus reveals differential patterning mechanisms in chelicerates	June 22, 2013	EVOLUTION & DEVELOPMENT
806	inputFiles/WOSCorpus(806)	2013	6	22	No Skeletal Dysplasia in the Nariokotome Boy KNM-WT 15000 (Homo erectus)-A Reassessment of Congenital Pathologies of the Vertebral Column	June 22, 2013	AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY
807	inputFiles/WOSCorpus(807)	2013	6	22	The origin of finches on Tristan da Cunha and Gough Island, central South Atlantic ocean	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
808	inputFiles/WOSCorpus(808)	2013	6	22	A Novemberel hearing specialization in the New Zealand bigeye, Pempheris adspersa	June 22, 2013	BIOLOGY LETTERS
809	inputFiles/WOSCorpus(809)	2013	6	22	Epidendrum (Orchidaceae) as a model system for ecological and evolutionary studies in the Neotropics	June 22, 2013	TAXON
810	inputFiles/WOSCorpus(810)	2013	6	22	Cells in the system of multicelular organism from positions of non-linear dynamics	June 22, 2013	JOURNAL OF EVOLUTIONARY BIOCHEMISTRY AND PHYSIOLOGY
811	inputFiles/WOSCorpus(811)	2013	6	22	Pedogenic carbonate stable isotopic evidence for wooded habitat preference of early Pleistocene tool makers in the Turkana Basin	June 22, 2013	JOURNAL OF HUMAN EVOLUTION
812	inputFiles/WOSCorpus(812)	2013	6	22	RECURRENT EVOLUTION OF DIOECY IN BRYOPHYTES	June 22, 2013	EVOLUTION
813	inputFiles/WOSCorpus(813)	2013	6	22	BODY AND LIMB SIZE DISSOCIATION AT THE ORIGIN OF BIRDS: UNCOUPLING ALLOMETRIC CONSTRAINTS ACROSS A MACROEVOLUTIONARY TRANSITION	June 22, 2013	EVOLUTION
814	inputFiles/WOSCorpus(814)	2013	6	22	Mitogenomics does not resolve deep molluscan relationships (yet?)	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
815	inputFiles/WOSCorpus(815)	2013	6	22	Osteology of EubioDecembertes libanicus (Pictet & Humbert, 1866) and some other ichthyoDecembertiformes (Teleostei): phylogenetic implications	June 22, 2013	JOURNAL OF SYSTEMATIC PALAEONTOLOGY
816	inputFiles/WOSCorpus(816)	2013	6	22	Using nuclear gene data for plant phylogenetics: Progress and prospects (Reprinted from Molecular Phylogenetics and Evolution vol 65, pg 774-785, 2012)	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
817	inputFiles/WOSCorpus(817)	2013	6	22	Metamerism, Morphogenesis, and the Expression of Carabelli and Other Dental Traits in Humans	June 22, 2013	AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY
818	inputFiles/WOSCorpus(818)	2013	6	22	Field but not lab paradigms support generalisation by predators of aposematic polymorphic prey: the Oophaga histrionica complex	June 22, 2013	EVOLUTIONARY ECOLOGY
819	inputFiles/WOSCorpus(819)	2013	6	22	Evolutionary Dynamics of the Human NADPH Oxidase Genes CYBB, CYBA, NCF2, and NCF4: Functional Implications	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
820	inputFiles/WOSCorpus(820)	2013	6	22	Genetic background affects epistatic interactions between two beneficial mutations	June 22, 2013	BIOLOGY LETTERS
821	inputFiles/WOSCorpus(821)	2013	6	22	The ITS region of groundwater amphipods: length, secondary structure and phylogenetic information content in Crangonyctoids and Niphargids	June 22, 2013	JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH
822	inputFiles/WOSCorpus(822)	2013	6	22	The phylogeny of aglaspidid arthropods and the internal relationships within Artiopoda	June 22, 2013	CLADISTICS
823	inputFiles/WOSCorpus(823)	2013	6	22	The biogeography of the yeti crabs (Kiwaidae) with notes on the phylogeny of the Chirostyloidea (Decemberapoda: Anomura)	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
824	inputFiles/WOSCorpus(824)	2013	6	22	Analysis of piRNA-Mediated Silencing of Active TEs in Drosophila melanogaster Suggests Limits on the Evolution of Host Genome Defense	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
825	inputFiles/WOSCorpus(825)	2013	6	22	Phylogenetic analyses of Tolpis Adans. (Asteraceae) reveal patterns of adaptive radiation, multiple colonization and interspecific hybridization	June 22, 2013	CLADISTICS
826	inputFiles/WOSCorpus(826)	2013	6	22	A Novemberel approach to parasite population genetics: Experimental infection reveals geographic differentiation, recombination and host-mediated population structure in Pasteuria ramosa, a bacterial parasite of Daphnia	June 22, 2013	MOLECULAR ECOLOGY
827	inputFiles/WOSCorpus(827)	2013	6	22	Phylogeny and systematics of the bee genus Osmia (Hymenoptera: Megachilidae) with emphasis on North American Melanosmia: subgenera, synonymies and nesting biology revisited	June 22, 2013	SYSTEMATIC ENTOMOLOGY
828	inputFiles/WOSCorpus(828)	2013	6	22	Discordance between nuclear and mitochondrial genomes in sexual and asexual lineages of the freshwater snail Potamopyrgus antipodarum	June 22, 2013	MOLECULAR ECOLOGY
829	inputFiles/WOSCorpus(829)	2013	6	22	Meiotic studies in some selected members of Gamopetalae from Kashmir Himalaya	June 22, 2013	PLANT SYSTEMATICS AND EVOLUTION
830	inputFiles/WOSCorpus(830)	2013	6	22	The genome of the mustard leaf beetle encodes two active xylanases originally acquired from bacteria through horizontal gene transfer	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
831	inputFiles/WOSCorpus(831)	2013	6	22	The genomic consequences of adaptive divergence and reproductive isolation between species of manakins	June 22, 2013	MOLECULAR ECOLOGY
832	inputFiles/WOSCorpus(832)	2013	6	22	Multiple regression modeling for estimating endocranial volume in extinct Mammalia	June 22, 2013	PALEOBIOLOGY
833	inputFiles/WOSCorpus(833)	2013	6	22	Experimentally increased noise levels change spatial and singing behaviour	June 22, 2013	BIOLOGY LETTERS
834	inputFiles/WOSCorpus(834)	2013	6	22	Forest refugia in Western and Central Africa as 'museums' of Mesozoic biodiversity	June 22, 2013	BIOLOGY LETTERS
835	inputFiles/WOSCorpus(835)	2013	6	22	ELEVATED RATES OF MORPHOLOGICAL AND FUNCTIONAL DIVERSIFICATION IN REEF-DWELLING HAEMULID FISHES	June 22, 2013	EVOLUTION
836	inputFiles/WOSCorpus(836)	2013	6	22	A SINGLE LINEAGE IN EARLY PLEISTOCENE HOMO: SIZE VARIATION CONTINUITY IN EARLY PLEISTOCENE HOMO CRANIA FROM EAST AFRICA AND GEORGIA	June 22, 2013	EVOLUTION
837	inputFiles/WOSCorpus(837)	2013	6	22	Evolution of salinity tolerance from transcriptome to physiological system	June 22, 2013	MOLECULAR ECOLOGY
838	inputFiles/WOSCorpus(838)	2013	6	22	Brief communication: 5-HTTLPR genetic diversity and mode of subsistence in Native Americans	June 22, 2013	AMERICAN JOURNAL OF PHYSICAL ANTHROPOLOGY
839	inputFiles/WOSCorpus(839)	2013	6	22	The Identification of Concerted Convergence in Insect Heads Corroborates Palaeoptera	June 22, 2013	SYSTEMATIC BIOLOGY
840	inputFiles/WOSCorpus(840)	2013	6	22	Parallel changes in genital morphology delineate cryptic diversification of planktonic nudibranchs	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
841	inputFiles/WOSCorpus(841)	2013	6	22	Unexpected Consequences of Culling on the Eradication of Wildlife Diseases: The Role of Virulence Evolution	June 22, 2013	AMERICAN NATURALIST
842	inputFiles/WOSCorpus(842)	2013	6	22	Phylogenetic evidence for recent diversification of obligate coral-dwelling gobies compared with their host corals	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
843	inputFiles/WOSCorpus(843)	2013	6	22	A theoretical study of the role of spatial population structure in the evolution of parasite virulence	June 22, 2013	THEORETICAL POPULATION BIOLOGY
844	inputFiles/WOSCorpus(844)	2013	6	22	The oldest dinosaur? A Middle Triassic dinosauriform from Tanzania	June 22, 2013	BIOLOGY LETTERS
845	inputFiles/WOSCorpus(845)	2013	6	22	Genome Analysis of Elysia chlorotica Egg DNA Provides No Evidence for Horizontal Gene Transfer into the Germ Line of This Kleptoplastic Mollusc	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
846	inputFiles/WOSCorpus(846)	2013	6	22	The Bony Labyrinth in Diprotodontian Marchsupial Mammals: Diversity in Extant and Extinct Forms and Relationships with Size and Phylogeny	June 22, 2013	JOURNAL OF MAMMALIAN EVOLUTION
847	inputFiles/WOSCorpus(847)	2013	6	22	Adaptive radiation in miniature: the minute salamanders of the Mexican highlands (Amphibia: Plethodontidae: Thorius)	June 22, 2013	BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY
848	inputFiles/WOSCorpus(848)	2013	6	22	Selection and disequilibrium in Cepaea nemoralis	June 22, 2013	BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY
849	inputFiles/WOSCorpus(849)	2013	6	22	Fight club: a unique weapon in the wing of the solitaire, Pezophaps solitaria (Aves: Columbidae), an extinct flightless bird from Rodrigues, Mascarene Islands	June 22, 2013	BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY
850	inputFiles/WOSCorpus(850)	2013	6	22	Chromosome numbers of the Australian Cymodoceaceae	June 22, 2013	PLANT SYSTEMATICS AND EVOLUTION
851	inputFiles/WOSCorpus(851)	2013	6	22	Quantitative genetic insights into the coevolutionary dynamics of male and female genitalia	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
852	inputFiles/WOSCorpus(852)	2013	6	22	Specificity and stability of the Acromyrmex-Pseudonocardia symbiosis	June 22, 2013	MOLECULAR ECOLOGY
853	inputFiles/WOSCorpus(853)	2013	6	22	Are Mixed-Species Bird Flocks Stable through Two Decemberades?	June 22, 2013	AMERICAN NATURALIST
854	inputFiles/WOSCorpus(854)	2013	6	22	EVOLUTION OF THE STORAGE EFFECT	June 22, 2013	EVOLUTION
855	inputFiles/WOSCorpus(855)	2013	6	22	Ultrastructural and morphological features of the turbellarian worm Bothrioplana semperi and problem of monophyly of Seriata (Platyhelminthes, Turbellaria)	June 22, 2013	JOURNAL OF EVOLUTIONARY BIOCHEMISTRY AND PHYSIOLOGY
856	inputFiles/WOSCorpus(856)	2013	6	22	Evolution of acoustic and visual signals in Asian barbets	June 22, 2013	JOURNAL OF EVOLUTIONARY BIOLOGY
857	inputFiles/WOSCorpus(857)	2013	6	22	Increased morphological asymmetry, evolvability and plasticity in human brain evolution	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
858	inputFiles/WOSCorpus(858)	2013	6	22	Stem cell dynamics in Cnidaria: are there unifying principles?	June 22, 2013	DEVELOPMENT GENES AND EVOLUTION
859	inputFiles/WOSCorpus(859)	2013	6	22	The evolving male: spinner dolphin (Stenella longirostris) ecotypes are divergent at Y chromosome but not mtDNA or autosomal Marchkers	June 22, 2013	MOLECULAR ECOLOGY
860	inputFiles/WOSCorpus(860)	2013	6	22	The South American Gomphotheres (Mammalia, Proboscidea, Gomphotheriidae): Taxonomy, Phylogeny, and Biogeography	June 22, 2013	JOURNAL OF MAMMALIAN EVOLUTION
861	inputFiles/WOSCorpus(861)	2013	6	22	Repeated Parallel Evolution Reveals Limiting Similarity in Subterranean Diving Beetles	June 22, 2013	AMERICAN NATURALIST
862	inputFiles/WOSCorpus(862)	2013	6	22	Genetic Signatures Reveal High-Altitude Adaptation in a Set of Ethiopian Populations	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
863	inputFiles/WOSCorpus(863)	2013	6	22	Body size and shape evolution in host races of the tick Ixodes uriae	June 22, 2013	BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY
864	inputFiles/WOSCorpus(864)	2013	6	22	Mutational Bias and Gene Conversion Affect the Intraspecific Nitrogen Stoichiometry of the Arabidopsis thaliana Transcriptome	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
865	inputFiles/WOSCorpus(865)	2013	6	22	Duplication and concerted evolution in a master sex determiner under balancing selection	June 22, 2013	PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES
866	inputFiles/WOSCorpus(866)	2013	6	22	A General Allometric and Life-History Model for Cellular Differentiation in the Transition to Multicellularity	June 22, 2013	AMERICAN NATURALIST
867	inputFiles/WOSCorpus(867)	2013	6	22	AN EXPERIMENTAL TEST OF THE TRANSMISSION-VIRULENCE TRADE-OFF HYPOTHESIS IN A PLANT VIRUS	June 22, 2013	EVOLUTION
868	inputFiles/WOSCorpus(868)	2013	6	22	Diversification in a biodiversity hotspot - The evolution of Southeast Asian rhacophorid tree frogs on Borneo (Amphibia: Anura: Rhacophoridae)	June 22, 2013	MOLECULAR PHYLOGENETICS AND EVOLUTION
869	inputFiles/WOSCorpus(869)	2013	6	22	Revisiting the impacts of non-random extinction on the tree-of-life	June 22, 2013	BIOLOGY LETTERS
870	inputFiles/WOSCorpus(870)	2013	6	22	The role of Bh4 in parallel evolution of hull colour in domesticated and weedy rice	June 22, 2013	JOURNAL OF EVOLUTIONARY BIOLOGY
871	inputFiles/WOSCorpus(871)	2013	6	22	Molecular Evolutionary Mechanisms Driving Functional Diversification of the HSP90A Family of Heat Shock Proteins in Eukaryotes	June 22, 2013	MOLECULAR BIOLOGY AND EVOLUTION
